CMDLINE /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/bin/python3 byewait/src/app.py
MEM 41.175781 1551160808.0926
MEM 41.175781 1551160808.1929
MEM 41.175781 1551160808.2932
MEM 41.429688 1551160808.3935
MEM 41.429688 1551160808.4938
MEM 41.429688 1551160808.5941
MEM 41.429688 1551160808.6945
MEM 41.562500 1551160808.7948
MEM 41.562500 1551160808.8951
MEM 41.562500 1551160808.9954
MEM 41.605469 1551160809.0957
MEM 41.605469 1551160809.1960
MEM 41.640625 1551160809.2963
MEM 41.640625 1551160809.3966
MEM 41.640625 1551160809.4969
MEM 41.640625 1551160809.5972
MEM 41.640625 1551160809.6975
MEM 41.640625 1551160809.7979
MEM 41.640625 1551160809.8982
MEM 41.640625 1551160809.9985
MEM 41.640625 1551160810.0988
MEM 41.640625 1551160810.1991
MEM 41.640625 1551160810.2994
MEM 41.640625 1551160810.3997
MEM 41.640625 1551160810.5000
MEM 41.640625 1551160810.6003
MEM 41.640625 1551160810.7007
MEM 41.640625 1551160810.8010
MEM 41.640625 1551160810.9013
MEM 41.640625 1551160811.0016
MEM 41.640625 1551160811.1019
MEM 41.640625 1551160811.2022
MEM 41.640625 1551160811.3025
MEM 41.640625 1551160811.4028
MEM 41.640625 1551160811.5031
MEM 41.640625 1551160811.6034
MEM 41.640625 1551160811.7037
MEM 41.640625 1551160811.8041
MEM 41.640625 1551160811.9044
MEM 41.640625 1551160812.0047
MEM 41.640625 1551160812.1050
MEM 41.640625 1551160812.2053
MEM 41.640625 1551160812.3056
MEM 41.640625 1551160812.4059
MEM 41.640625 1551160812.5063
MEM 41.640625 1551160812.6066
MEM 41.640625 1551160812.7070
MEM 41.640625 1551160812.8073
MEM 41.640625 1551160812.9076
MEM 41.640625 1551160813.0080
MEM 41.640625 1551160813.1083
MEM 41.640625 1551160813.2086
MEM 41.640625 1551160813.3089
MEM 41.640625 1551160813.4092
MEM 41.640625 1551160813.5096
MEM 41.640625 1551160813.6098
MEM 41.640625 1551160813.7102
MEM 41.640625 1551160813.8105
MEM 41.640625 1551160813.9108
MEM 41.640625 1551160814.0111
MEM 41.640625 1551160814.1114
MEM 41.640625 1551160814.2118
MEM 41.640625 1551160814.3121
MEM 41.640625 1551160814.4124
MEM 41.640625 1551160814.5127
MEM 41.640625 1551160814.6130
MEM 41.640625 1551160814.7133
MEM 41.640625 1551160814.8136
MEM 41.640625 1551160814.9139
MEM 41.640625 1551160815.0142
MEM 41.640625 1551160815.1146
MEM 41.640625 1551160815.2149
MEM 41.640625 1551160815.3152
