Sun Feb 24 18:07:46 2019    /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/PEF/profiling/results.txt

         960982 function calls (955396 primitive calls) in 18.116 seconds

   Random listing order was used

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 {built-in method _openssl.ENGINE_get_default_RAND}
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/asn1crypto/_ordereddict.py:23(<module>)
       48    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/cryptography/hazmat/primitives/serialization.py:132(_ssh_read_next_string)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/cryptography/hazmat/backends/openssl/dsa.py:197(_DSAPublicKey)
      124    0.000    0.000    0.000    0.000 /usr/lib/python3.5/inspect.py:72(isclass)
        1    0.000    0.000    0.000    0.000 byewait/src/repository/menuItemScoreRepo.py:10(MenuItemScoreRepo)
     1183    0.000    0.000    0.000    0.000 {method 'endswith' of 'str' objects}
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/cryptography/x509/name.py:102(RelativeDistinguishedName)
      852    0.002    0.000    0.005    0.000 /usr/lib/python3.5/asyncio/futures.py:142(__init__)
        1    0.000    0.000    0.003    0.003 byewait/src/services/restaurantesService.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/tornado/websocket.py:47(WebSocketError)
       62    0.000    0.000    0.000    0.000 /usr/lib/python3.5/typing.py:875(_geqv)
       79    0.000    0.000    0.001    0.000 /usr/lib/python3.5/typing.py:890(_next_in_mro)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/tornado/web.py:2953(UIModule)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.5/multiprocessing/reduction.py:42(register)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/Crypto/PublicKey/__init__.py:37(<module>)
      391    0.000    0.000    0.004    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/posixpath.py:355(abspath)
        1    0.000    0.000    0.004    0.004 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/cryptography/hazmat/backends/openssl/ciphers.py:5(<module>)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/cryptography/exceptions.py:42(InvalidTag)
      166    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/tornado/web.py:329(get_status)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/pymysql/constants/ER.py:2(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/configparser.py:338(MissingSectionHeaderError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/urllib/parse.py:275(_fix_result_transcoding)
        1    0.000    0.000    0.009    0.009 /usr/lib/python3.5/multiprocessing/connection.py:10(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/asyncio/events.py:545(BaseDefaultEventLoopPolicy)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/asyncio/queues.py:15(QueueEmpty)
        2    0.000    0.000    0.003    0.002 byewait/src/services/menuService.py:7(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/email/quoprimime.py:55(<listcomp>)
        1    0.000    0.000    0.000    0.000 byewait/src/repository/itemsRepo.py:10(ItemsRepo)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/tornado/websocket.py:59(WebSocketHandler)
       42    0.000    0.000    0.000    0.000 /usr/lib/python3.5/multiprocessing/process.py:35(current_process)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/asn1crypto/algos.py:457(PSourceAlgorithmId)
        2    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/sre_parse.py:473(<listcomp>)
     4295    0.001    0.000    0.001    0.000 {method 'startswith' of 'str' objects}
        1    0.000    0.000    0.000    0.000 byewait/src/exceptions/exceptions.py:58(InternalServerError)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/cryptography/hazmat/primitives/ciphers/modes.py:124(ECB)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/asyncio/streams.py:336(StreamReader)
     1432    0.000    0.000    0.000    0.000 {method 'strip' of 'str' objects}
      342    0.000    0.000    0.001    0.000 /usr/lib/python3.5/inspect.py:447(unwrap)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/opcode.py:5(<module>)
        1    0.000    0.000    0.000    0.000 <string>:5(ClosureVars)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/csv.py:63(excel_tab)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/subprocess.py:503(_cleanup)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/http/client.py:218(HTTPResponse)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/logging/handlers.py:1289(QueueHandler)
        1    0.000    0.000    0.000    0.000 byewait/src/model/categoria.py:1(<module>)
     6472    0.002    0.000    0.002    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/pymysql/cursors.py:69(_get_db)
      124    0.001    0.000    0.015    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/tornado/iostream.py:330(read_until_regex)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/urllib/parse.py:245(SplitResult)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/calendar.py:531(LocaleHTMLCalendar)
        1    0.000    0.000    0.000    0.000 <string>:5(RequestStartLine)
       32    0.000    0.000    0.000    0.000 {built-in method utcnow}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/threading.py:1186(_MainThread)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/datetime.py:1005(time)
        1    0.000    0.000    0.001    0.001 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/Crypto/Random/OSRNG/__init__.py:25(<module>)
        1    0.000    0.000    0.000    0.000 byewait/src/handlers/loginHandler.py:11(LoginHandler)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/asn1crypto/algos.py:1091(Pbmac1Params)
       48    0.000    0.000    0.002    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/tornado/iostream.py:395(read_bytes)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/asn1crypto/_teletex_codec.py:29(TeletexIncrementalDecoder)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/asn1crypto/core.py:2665(ParsableOctetBitString)
      572    0.003    0.000    0.283    0.000 byewait/src/repository/restaurantesRepo.py:80(getAllRestaurantsTags)
        1    0.000    0.000    0.018    0.018 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/cryptography/hazmat/primitives/asymmetric/utils.py:5(<module>)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.5/platform.py:1199(_sys_version)
       16    0.000    0.000    0.011    0.001 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/jwt/api_jws.py:118(decode)
      246    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/tornado/gen.py:170(_value_from_stopiteration)
       36    0.000    0.000    0.000    0.000 /usr/lib/python3.5/asyncio/base_events.py:419(is_closed)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/tornado/netutil.py:404(BlockingResolver)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.5/platform.py:1304(python_implementation)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/asn1crypto/algos.py:141(DigestAlgorithm)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/asyncio/futures.py:113(Future)
      755    0.001    0.000    0.002    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/_collections_abc.py:599(__contains__)
      830    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/posixpath.py:39(_get_sep)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/ssl.py:421(load_default_certs)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/cryptography/hazmat/backends/interfaces.py:334(DHBackend)
     1453    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/pymysql/cursors.py:74(_check_executed)
        1    0.000    0.000    0.002    0.002 byewait/src/services/pedidoService.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/ctypes/__init__.py:171(c_long)
       34    0.001    0.000    0.016    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/collections/__init__.py:356(namedtuple)
       30    0.001    0.000    0.007    0.000 /usr/lib/python3.5/configparser.py:599(__init__)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/tempfile.py:916(TemporaryDirectory)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/urllib/parse.py:264(SplitResultBytes)
        1    0.000    0.000    0.015    0.015 byewait/src/repository/loginRepo.py:1(<module>)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.5/asyncio/base_events.py:1315(_set_coroutine_wrapper)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/asn1crypto/keys.py:301(Curve)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/Crypto/PublicKey/_slowmath.py:40(_RSAKey)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/calendar.py:21(IllegalMonthError)
        1    0.000    0.000    0.000    0.000 <string>:5(ModuleInfo)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/tarfile.py:267(TarError)
        1    0.000    0.000    0.001    0.001 /usr/lib/python3.5/concurrent/futures/_base.py:4(<module>)
       12    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/tornado/gen.py:235(coroutine)
        6    0.000    0.000    0.001    0.000 /usr/lib/python3.5/enum.py:547(<dictcomp>)
      378    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:159(__init__)
        4    0.000    0.000    0.000    0.000 {built-in method _ssl.txt2obj}
     3127    0.001    0.000    0.001    0.000 {method 'rpartition' of 'str' objects}
     2307    0.425    0.000    0.425    0.000 {method 'recv_into' of '_socket.socket' objects}
       62    0.001    0.000    4.391    0.071 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/tornado/web.py:1504(_execute)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/idna/core.py:21(IDNABidiError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/multiprocessing/context.py:217(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/concurrent/futures/process.py:96(_RemoteTraceback)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/asn1crypto/core.py:1572(Primitive)
        1    0.000    0.000    0.009    0.009 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/cryptography/x509/base.py:5(<module>)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/tarfile.py:572(_StreamProxy)
      258    0.000    0.000    0.001    0.000 /usr/lib/python3.5/enum.py:51(__setitem__)
       16    0.000    0.000    0.006    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/jwt/algorithms.py:315(verify)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/shutil.py:59(ExecError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/selectors.py:62(__init__)
       24    0.000    0.000    0.008    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/pymysql/connections.py:756(autocommit)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/ipaddress.py:2142(IPv6Network)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/cryptography/hazmat/primitives/ciphers/modes.py:176(CTR)
      938    0.002    0.000    0.004    0.000 /usr/lib/python3.5/inspect.py:180(iscoroutinefunction)
        9    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/__future__.py:79(__init__)
        1    0.000    0.000    0.002    0.002 byewait/src/handlers/credencialesHandler.py:1(<module>)
      240    0.000    0.000    0.000    0.000 /usr/lib/python3.5/configparser.py:870(optionxform)
       42    0.000    0.000    0.000    0.000 /usr/lib/python3.5/multiprocessing/process.py:137(name)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/asyncio/unix_events.py:962(_UnixDefaultEventLoopPolicy)
      185    0.002    0.000    0.003    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/sre_compile.py:248(_optimize_charset)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/tornado/http1connection.py:628(_GzipMessageDelegate)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/bisect.py:1(<module>)
       84    0.000    0.000    0.000    0.000 /usr/lib/python3.5/logging/__init__.py:799(acquire)
 1255/657    0.000    0.000    0.004    0.000 {built-in method builtins.issubclass}
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/tornado/web.py:3019(_linkify)
      111    0.000    0.000    0.000    0.000 {built-in method _imp.is_builtin}
        1    0.000    0.000    0.000    0.000 <string>:5(_OpenSSLErrorWithText)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/multiprocessing/connection.py:767(XmlListener)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/asyncio/futures.py:1(<module>)
        1    0.000    0.000    0.001    0.001 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/tornado/platform/auto.py:23(<module>)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/tornado/util.py:97(ObjectDict)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/asn1crypto/_elliptic_curve.py:92(PrimePoint)
        5    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/pymysql/err.py:72(_map_error)
